Protocol file: C:\HelixGen\Protocols\Protocol_pcr - Pauls.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:10:50 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
12:22.1,90.7349868,25,11.436,95,105.32,25.5,0.988,95,105.288,29.7,1.146,-2.688,-2.688,-2.688,95.652
12:22.9,91.5182455,25,11.433,95,105.322,29.2,1.129,95,105.309,27.4,1.041,-2.688,-2.688,-2.688,95.647
12:23.8,92.4654361,25,11.44,95,105.397,29.2,0.952,95,105.335,30.2,1.164,-2.688,-2.688,-2.688,95.647
12:24.5,93.1423706,25,11.432,95,105.317,34.2,1.323,95,105.314,27.2,1.041,-2.688,-2.688,-2.688,95.647
12:25.3,93.9516107,25,11.436,95,105.301,28.1,1.076,95,105.314,27.4,1.058,-2.688,-2.688,-2.688,95.646
12:26.4,95.0970213,25,11.433,95,105.433,18.9,0.723,95,105.369,29.6,1.129,-2.688,-2.688,-2.688,95.657
12:27.1,95.7734376,25,11.423,95,105.343,37.5,1.446,95,105.338,32.9,1.27,-2.688,-2.688,-2.688,95.66
12:28.1,96.7997989,25,11.423,95,105.303,31.1,1.199,95,105.324,29.6,1.129,-2.688,-2.688,-2.688,95.649
12:29.1,97.7171702,25,11.425,95,105.479,15.9,0.617,95,105.405,29.5,1.129,-2.688,-2.688,-2.688,95.664
12:30.0,98.6114112,25,11.428,95,105.372,38.5,1.482,95,105.366,30.2,1.164,-2.688,-2.688,-2.688,95.664
12:30.7,99.3310114,25,11.42,95,105.332,24.6,0.952,95,105.361,22.9,0.864,-2.688,-2.688,-2.688,95.657
12:31.8,100.4265743,25,11.422,95,105.493,13.7,0.652,95,105.433,24.3,0.864,-2.688,-2.688,-2.688,95.676
12:32.6,101.2255084,25,11.429,95,105.388,40.8,1.358,95,105.385,30.8,1.182,-2.688,-2.688,-2.688,95.682
12:33.3,101.9030677,25,11.43,95,105.324,20,0.846,95,105.36,30.1,1.164,-2.688,-2.688,-2.688,95.677
12:34.5,103.1030824,25,11.432,95,105.551,12.5,0.758,95,105.475,22.1,0.899,-2.688,-2.688,-2.688,95.695
12:35.8,104.4799046,25,11.439,95,105.405,36.3,1.358,95,105.389,37.5,1.446,-2.688,-2.688,-2.688,95.704
12:37.5,106.1144034,25,11.433,95,105.793,0,0,95,105.534,25.7,0.635,-2.688,-2.688,-2.688,95.741
12:38.7,107.3879184,25,11.44,95,105.676,25.2,0.988,95,105.618,100,3.511,-2.688,-2.688,-2.688,95.789
12:39.4,108.0591371,25,11.429,95,105.151,40.4,1.535,95,105.366,10.4,0.37,-2.688,-2.688,-2.688,95.743
12:40.2,108.859453,25,11.429,95,105.337,6.6,0.247,95,105.584,9.4,0.441,-2.688,-2.688,-2.688,95.779
12:41.0,109.6415396,25,11.427,95,105.706,13.9,0.546,95,105.339,41.8,1.605,-2.688,-2.688,-2.688,95.763
12:41.9,110.53049,25,11.424,95,105.324,55.6,2.152,95,105.201,34.5,1.305,-2.688,-2.688,-2.688,95.735
12:43.2,111.8207671,25,11.434,95,105.247,0.2,0,95,105.407,15,0.564,-2.688,-2.688,-2.688,95.768
12:44.0,112.6129337,25,11.423,95,105.708,26.6,1.041,95,105.341,35,1.34,-2.688,-2.688,-2.688,95.769
12:44.9,113.5024326,25,11.422,95,105.197,56.5,2.117,95,105.274,34.8,1.323,-2.688,-2.688,-2.688,95.749
12:45.5,114.1792603,25,11.427,95,105.372,0,0,95,105.358,23.7,0.899,-2.688,-2.688,-2.688,95.759
12:46.5,115.1051998,25,11.432,95,105.762,4,0.141,95,105.443,25.8,0.988,-2.688,-2.688,-2.688,95.772
12:47.1,115.7818572,25,11.428,95,105.377,59.8,2.276,95,105.347,36,1.358,-2.688,-2.688,-2.688,95.779
12:48.0,116.6881618,25,11.429,95,105.127,34.8,1.305,95,105.282,27.1,1.146,-2.688,-2.688,-2.688,95.761
12:49.2,117.8531564,25,11.431,95,105.688,0,0,95,105.476,17.4,0.652,-2.688,-2.688,-2.688,95.801
12:50.0,118.6361833,25,11.424,95,105.485,56,2.064,95,105.375,41.6,1.588,-2.688,-2.688,-2.688,95.789
12:50.9,119.5257043,25,11.423,95,105.144,34.1,1.288,95,105.275,30.4,1.164,-2.688,-2.688,-2.688,95.772
12:51.6,120.202066,25,11.429,95,105.695,0,0,95,105.496,14.7,0.546,-2.688,-2.688,-2.688,95.805
12:52.4,121.0023684,25,11.424,95,105.775,31.5,1.235,95,105.515,29,1.111,-2.688,-2.688,-2.688,95.823
12:53.1,121.7310791,25,11.431,95,105.243,60.2,1.958,95,105.288,39.9,1.499,-2.688,-2.688,-2.688,95.789
12:54.1,122.746332,25,11.425,95,105.263,14.9,0.546,95,105.354,18.8,0.705,-2.688,-2.688,-2.688,95.79
12:55.1,123.7810536,25,11.432,95,105.87,2.5,0.141,95,105.564,24.1,0.917,-2.688,-2.688,-2.688,95.84
12:55.9,124.5643611,25,11.422,95,105.353,54.2,2.046,95,105.332,39,1.499,-2.688,-2.688,-2.688,95.828
12:56.8,125.410121,25,11.431,95,105.265,15.9,0.335,95,105.369,20,0.758,-2.688,-2.688,-2.688,95.806
12:57.6,126.2147753,25,11.431,95,105.861,0,0,95,105.586,20.4,0.776,-2.688,-2.688,-2.688,95.863
12:58.4,127.0141181,25,11.435,95,105.642,44.8,1.729,95,105.456,41.1,1.552,-2.688,-2.688,-2.688,95.863
12:59.1,127.7386204,25,11.431,95,105.191,42,1.376,95,105.334,27.1,1.023,-2.688,-2.688,-2.688,95.824
13:00.1,128.7713248,25,11.437,95,105.55,0,0,95,105.541,13,0.494,-2.688,-2.688,-2.688,95.866
13:01.3,129.9354389,25,11.437,95,105.864,29.1,1.129,95,105.482,39.5,1.552,-2.688,-2.688,-2.688,95.879
13:02.1,130.7197532,25,11.429,95,105.209,28.4,1.076,95,105.364,22.9,0.864,-2.688,-2.688,-2.688,95.845
13:03.4,132.0091905,25,11.434,95,105.771,0,0,95,105.608,20.6,0.794,-2.688,-2.688,-2.688,95.893
13:04.2,132.867197,25,11.432,95,105.589,52.8,2.205,95,105.442,34.3,1.305,-2.688,-2.688,-2.688,95.888
13:05.0,133.649892,25,11.436,95,105.245,33.4,1.023,95,105.394,19.7,0.741,-2.688,-2.688,-2.688,95.864
13:06.0,134.6610493,25,11.436,95,105.761,0,0,95,105.602,17.9,0.688,-2.688,-2.688,-2.688,95.914
13:06.8,135.4232881,25,11.433,95,105.773,40,1.676,95,105.518,37.1,1.411,-2.688,-2.688,-2.688,95.919
13:07.6,136.2277706,25,11.436,95,105.269,47.4,1.782,95,105.39,34.3,1.305,-2.688,-2.688,-2.688,95.891
13:08.7,137.3173983,25,11.443,95,105.603,0,0,95,105.592,12.6,0.476,-2.688,-2.688,-2.688,95.928
