2018-11-06 08:35:09.6608 DEBUG ----- Starting -----
2018-11-06 08:35:22.0937 DEBUG Opening results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Temperature Log.csv
2018-11-06 08:35:22.0937 DEBUG Protocol: Execute step: HelixGen.Model.MeltCurveStep line: 20
2018-11-06 08:35:22.1117 DEBUG gotoTempAndStay: temperature = 45 time = 60 ms
2018-11-06 08:35:22.1216 DEBUG Setting the temperature to 45
2018-11-06 08:35:22.1536 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 45
2018-11-06 08:35:22.2493 DEBUG DevicePCRCycler SetToAppropriateBand, finding a new band, curTemp is 25.767 to temp is 95
2018-11-06 08:35:22.3770 DEBUG DevicePCRCycler SelectThermalParameters, found a plan; curTemp is 25.767 making settings for the temperature range: From: 0-90 To: 90-110
2018-11-06 08:35:22.4348 DEBUG SetChannelSettings; Channel: 4 OvershootOffset: 1, OvershootDuration: 1 P: 40 I: 0.05 D: 400
2018-11-06 08:35:22.4727 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.4887 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:22.5046 DEBUG TEC; setting the overshootDuration to 1
2018-11-06 08:35:22.5525 DEBUG TEC; setting the overshootoffset to 1
2018-11-06 08:35:29.6705 DEBUG At temperature.
2018-11-06 08:35:29.6705 DEBUG gotoTempAndStay: at temperature = 45, sleeping ...
2018-11-06 08:35:29.7123 DEBUG Meltcurve: setting the ramprate to 0.1
2018-11-06 08:35:29.7592 DEBUG Setting the temperature to 85
2018-11-06 08:35:29.7752 DEBUG Got a _model_PCRCyclerSetpointTemperature; temperature: 85
2018-11-06 08:35:29.7921 DEBUG Opening melt results file to: ..\..\Logs\Measurement\2018_11_06_08_35_22\Melt Curve logging.csv
2018-11-06 08:35:48.3136 DEBUG In meltcurve, curTemp = 45.5060005187988
2018-11-06 08:35:48.4413 DEBUG In meltcurve, curTemp = 45.5169982910156
2018-11-06 08:35:49.4476 DEBUG In meltcurve, curTemp = 45.6180000305176
2018-11-06 08:35:49.5114 DEBUG In meltcurve, curTemp = 45.6279983520508
2018-11-06 08:35:49.5752 DEBUG In meltcurve, curTemp = 45.6279983520508
2018-11-06 08:35:49.6231 DEBUG In meltcurve, curTemp = 45.6389999389648
2018-11-06 08:35:49.6879 DEBUG In meltcurve, curTemp = 45.6389999389648
2018-11-06 08:35:49.7199 DEBUG In meltcurve, curTemp = 45.648998260498
2018-11-06 08:35:49.7837 DEBUG In meltcurve, curTemp = 45.648998260498
2018-11-06 08:35:49.7996 DEBUG In meltcurve, curTemp = 45.6580009460449
2018-11-06 08:35:49.8156 DEBUG In meltcurve, curTemp = 45.6580009460449
2018-11-06 08:35:49.8635 DEBUG In meltcurve, curTemp = 45.6580009460449
2018-11-06 08:35:49.9433 DEBUG In meltcurve, curTemp = 45.6689987182617
2018-11-06 08:35:50.1028 DEBUG In meltcurve, curTemp = 45.6879997253418
2018-11-06 08:35:51.0772 DEBUG In meltcurve, curTemp = 45.7809982299805
2018-11-06 08:35:51.1411 DEBUG In meltcurve, curTemp = 45.7910003662109
2018-11-06 08:35:51.2059 DEBUG In meltcurve, curTemp = 45.7999992370605
2018-11-06 08:35:51.2697 DEBUG In meltcurve, curTemp = 45.7999992370605
2018-11-06 08:35:51.3016 DEBUG In meltcurve, curTemp = 45.810001373291
2018-11-06 08:35:51.3176 DEBUG In meltcurve, curTemp = 45.810001373291
2018-11-06 08:35:51.3335 DEBUG In meltcurve, curTemp = 45.810001373291
