Protocol file: C:\HelixGen\Protocols\Protocol_pcr - TEQMAN.xml,,,,,,,,,,,,,,,
Run date.time: 5/23/2017 3:49:47 PM,,,,,,,,,,,,,,,
Time, Elapsed Seconds, SPREP Thermal Setpoint, SPREP Thermal C, PCR TEC1 Setpoint, PCR TEC1 C, PCR TEC1 PWR, PRC TE1C Amps,PCR TEC2 Setpoint, PCR TEC2 C, PCR TEC2 PWR, PRC TEC2 AmpsTEC3 Temp, TEC4 Temp, TEC5 temp, TEC6 temp,
50:46.2,57.747278,25,11.413,50,55.71,12.6,0.599,50,55.69,11.5,0.494,-2.688,-2.688,-2.688,51.534
50:47.2,58.7831615,25,11.427,50,55.659,10.2,0.476,50,55.658,11.2,0.494,-2.688,-2.688,-2.688,51.563
50:48.0,59.5671533,25,11.423,50,55.753,5.4,0.247,50,55.699,7.4,0.335,-2.688,-2.688,-2.688,51.601
50:49.1,60.6825615,25,11.427,50,55.729,13.1,0.617,50,55.71,12.5,0.582,-2.688,-2.688,-2.688,51.636
50:50.3,61.8430653,25,11.427,50,55.706,6.4,0.282,50,55.694,8.8,0.405,-2.688,-2.688,-2.688,51.662
50:51.3,62.8748622,25,11.427,50,55.775,10.6,0.564,50,55.739,11,0.476,-2.688,-2.688,-2.688,51.712
50:52.4,63.9199259,25,11.424,50,55.729,4.9,0.211,50,55.711,8.3,0.37,-2.688,-2.688,-2.688,51.736
50:53.3,64.8393217,25,11.426,50,55.803,6.4,0.282,50,55.759,9.2,0.423,-2.688,-2.688,-2.688,51.755
50:54.6,66.1248805,25,11.419,50,55.726,12.2,0.546,50,55.723,11.5,0.529,-2.688,-2.688,-2.688,51.791
50:55.3,66.7958494,25,11.42,50,55.802,2.7,0.105,50,55.76,6.6,0.299,-2.688,-2.688,-2.688,51.804
50:56.3,67.8395137,25,11.426,50,55.799,12.1,0.617,50,55.772,11.5,0.529,-2.688,-2.688,-2.688,51.836
50:57.6,69.1240551,25,11.422,50,55.756,4.6,0.176,50,55.745,8.5,0.388,-2.688,-2.688,-2.688,51.868
50:58.3,69.7999122,25,11.42,50,55.84,9.7,0.458,50,55.8,9,0.405,-2.688,-2.688,-2.688,51.886
50:59.4,70.9576169,25,11.418,50,55.762,14.8,0.705,50,55.757,12.9,0.529,-2.688,-2.688,-2.688,51.916
51:00.6,72.1428522,25,11.41,50,55.84,2.7,0.158,50,55.802,7.6,0.335,-2.688,-2.688,-2.688,51.945
51:01.4,72.9522261,25,11.424,50,55.802,13.7,0.705,50,55.788,13.1,0.582,-2.688,-2.688,-2.688,51.966
51:02.4,73.9786696,25,11.417,50,55.787,3.4,0.141,50,55.774,9.2,0.352,-2.688,-2.688,-2.688,51.982
51:03.5,75.0005772,25,11.418,50,55.876,8.9,0.405,50,55.834,9,0.423,-2.688,-2.688,-2.688,52.011
51:04.5,75.999008,25,11.415,50,55.766,8.8,0.405,50,55.779,11,0.494,-2.688,-2.688,-2.688,52.023
51:05.3,76.882817,25,11.417,50,55.862,3.3,0.141,50,55.824,6.7,0.299,-2.688,-2.688,-2.688,52.05
51:06.4,77.9102004,25,11.417,50,55.853,13.8,0.652,50,55.837,11.8,0.546,-2.688,-2.688,-2.688,52.067
51:07.3,78.8113267,25,11.42,50,55.788,6.2,0.123,50,55.806,7.5,0.335,-2.688,-2.688,-2.688,52.071
51:08.2,79.7277823,25,11.423,50,55.905,5.5,0.247,50,55.854,7.5,0.335,-2.688,-2.688,-2.688,52.099
51:09.5,81.0321246,25,11.423,50,55.819,14.8,0.705,50,55.819,13.7,0.582,-2.688,-2.688,-2.688,52.118
